merchant_id,metric_date,gross_revenue,net_revenue,product_costs,marketing_costs,fulfillment_costs,processing_fees,other_costs,dt,shop_id
trueprofit-dummy-04-20wp.myshopify.com,2026-01-01,53774.29,10867.16,23881.29,12676.46,4422.28,1450.06,477.04,2026-01-01,trueprofit-dummy-04-20wp.myshopify.com
trueprofit-dummy-04-20wp.myshopify.com,2025-12-31,59080.39,16946.0,23241.12,11621.63,5442.48,1517.96,311.21,2025-12-31,trueprofit-dummy-04-20wp.myshopify.com
trueprofit-dummy-04-20wp.myshopify.com,2025-12-30,30858.15,8430.59,13133.73,5638.57,2560.6,788.76,305.89,2025-12-30,trueprofit-dummy-04-20wp.myshopify.com
trueprofit-dummy-04-20wp.myshopify.com,2025-12-29,46987.46,14587.88,17304.94,7971.17,5136.57,1513.71,473.19,2025-12-29,trueprofit-dummy-04-20wp.myshopify.com
trueprofit-dummy-04-20wp.myshopify.com,2025-12-28,54344.74,18640.79,20408.65,8555.35,5301.05,1417.93,20.97,2025-12-28,trueprofit-dummy-04-20wp.myshopify.com
trueprofit-dummy-04-20wp.myshopify.com,2025-12-27,54186.14,13674.44,24012.87,8887.47,5666.61,1520.91,423.84,2025-12-27,trueprofit-dummy-04-20wp.myshopify.com
trueprofit-dummy-04-20wp.myshopify.com,2025-12-26,47281.8,10211.0,17266.72,11778.52,5381.77,1428.92,1214.87,2025-12-26,trueprofit-dummy-04-20wp.myshopify.com
trueprofit-dummy-04-20wp.myshopify.com,2025-12-25,59469.44,12776.42,26248.3,12495.43,5422.39,1556.51,970.4,2025-12-25,trueprofit-dummy-04-20wp.myshopify.com
trueprofit-dummy-04-20wp.myshopify.com,2025-12-24,76370.26,18191.5,29379.06,18012.33,8098.67,2521.75,166.96,2025-12-24,trueprofit-dummy-04-20wp.myshopify.com
trueprofit-dummy-04-20wp.myshopify.com,2025-12-23,57284.04,15976.23,24554.75,9642.92,4871.19,1472.18,766.78,2025-12-23,trueprofit-dummy-04-20wp.myshopify.com
trueprofit-dummy-04-20wp.myshopify.com,2025-12-22,57771.32,15662.93,21140.47,12790.56,5891.69,1902.11,383.55,2025-12-22,trueprofit-dummy-04-20wp.myshopify.com
trueprofit-dummy-04-20wp.myshopify.com,2025-12-21,42720.29,14517.08,15659.89,6684.8,4065.47,1417.79,375.26,2025-12-21,trueprofit-dummy-04-20wp.myshopify.com
trueprofit-dummy-04-20wp.myshopify.com,2025-12-20,41755.39,7866.07,17462.34,9188.09,4981.31,1387.2,870.4,2025-12-20,trueprofit-dummy-04-20wp.myshopify.com
trueprofit-dummy-04-20wp.myshopify.com,2025-12-19,65093.9,15978.61,26749.09,14752.95,5346.7,1859.92,406.63,2025-12-19,trueprofit-dummy-04-20wp.myshopify.com
trueprofit-dummy-04-20wp.myshopify.com,2025-12-18,46226.82,11214.74,19927.83,9450.3,4101.64,1210.64,321.68,2025-12-18,trueprofit-dummy-04-20wp.myshopify.com
trueprofit-dummy-04-20wp.myshopify.com,2025-12-17,77743.66,23398.27,27602.54,15358.88,7577.85,2309.24,1496.88,2025-12-17,trueprofit-dummy-04-20wp.myshopify.com
trueprofit-dummy-04-20wp.myshopify.com,2025-12-16,81428.97,21088.72,32278.3,17191.81,6574.33,2085.42,2210.39,2025-12-16,trueprofit-dummy-04-20wp.myshopify.com
trueprofit-dummy-04-20wp.myshopify.com,2025-12-15,53405.43,14801.62,20394.04,11141.18,4627.1,1638.79,802.71,2025-12-15,trueprofit-dummy-04-20wp.myshopify.com
trueprofit-dummy-04-20wp.myshopify.com,2025-12-14,53865.12,15515.96,19975.28,11238.72,4729.39,1643.4,762.36,2025-12-14,trueprofit-dummy-04-20wp.myshopify.com
trueprofit-dummy-04-20wp.myshopify.com,2025-12-13,49064.34,11381.19,20804.9,9748.55,4583.79,1666.51,879.39,2025-12-13,trueprofit-dummy-04-20wp.myshopify.com
trueprofit-dummy-04-20wp.myshopify.com,2025-12-12,62015.04,15952.38,24072.38,12881.32,6562.81,1918.02,628.14,2025-12-12,trueprofit-dummy-04-20wp.myshopify.com
trueprofit-dummy-04-20wp.myshopify.com,2025-12-11,61210.83,17621.9,24611.18,10206.56,6017.22,1789.32,964.64,2025-12-11,trueprofit-dummy-04-20wp.myshopify.com
trueprofit-dummy-04-20wp.myshopify.com,2025-12-10,49035.68,13198.86,18024.87,10847.96,4635.22,1275.47,1053.29,2025-12-10,trueprofit-dummy-04-20wp.myshopify.com
trueprofit-dummy-04-20wp.myshopify.com,2025-12-09,78281.26,16901.92,32186.15,16021.27,8883.33,2241.55,2047.04,2025-12-09,trueprofit-dummy-04-20wp.myshopify.com
trueprofit-dummy-04-20wp.myshopify.com,2025-12-08,53349.39,12493.53,23758.46,8404.71,6390.72,1794.09,507.87,2025-12-08,trueprofit-dummy-04-20wp.myshopify.com
trueprofit-dummy-04-20wp.myshopify.com,2025-12-07,53406.41,18120.71,20492.66,8282.47,4553.27,1748.77,208.53,2025-12-07,trueprofit-dummy-04-20wp.myshopify.com
trueprofit-dummy-04-20wp.myshopify.com,2025-12-06,43994.8,11642.23,17125.09,9205.93,3958.45,1490.87,572.23,2025-12-06,trueprofit-dummy-04-20wp.myshopify.com
trueprofit-dummy-04-20wp.myshopify.com,2025-12-05,66393.33,14076.99,28557.33,13582.79,7196.87,2294.76,684.58,2025-12-05,trueprofit-dummy-04-20wp.myshopify.com
trueprofit-dummy-04-20wp.myshopify.com,2025-12-04,53624.36,12712.85,21717.78,11025.4,4906.84,1871.71,1389.79,2025-12-04,trueprofit-dummy-04-20wp.myshopify.com
trueprofit-dummy-04-20wp.myshopify.com,2025-12-03,61986.87,17752.77,24874.96,10170.08,5983.62,1580.58,1624.85,2025-12-03,trueprofit-dummy-04-20wp.myshopify.com
trueprofit-dummy-04-20wp.myshopify.com,2025-12-02,48116.17,12491.3,20142.64,7884.55,5501.42,1498.37,597.9,2025-12-02,trueprofit-dummy-04-20wp.myshopify.com
trueprofit-dummy-04-20wp.myshopify.com,2025-12-01,75808.59,13226.19,33043.65,17491.26,8295.15,2547.07,1205.27,2025-12-01,trueprofit-dummy-04-20wp.myshopify.com
trueprofit-dummy-04-20wp.myshopify.com,2025-11-30,72243.18,25507.54,25839.54,12210.75,6296.45,2355.32,33.59,2025-11-30,trueprofit-dummy-04-20wp.myshopify.com
trueprofit-dummy-04-20wp.myshopify.com,2025-11-29,61438.72,19851.59,22801.17,11021.92,5761.89,1588.36,413.8,2025-11-29,trueprofit-dummy-04-20wp.myshopify.com
trueprofit-dummy-04-20wp.myshopify.com,2025-11-28,72690.75,13904.96,31126.03,15313.68,8029.4,2166.09,2150.6,2025-11-28,trueprofit-dummy-04-20wp.myshopify.com
trueprofit-dummy-04-20wp.myshopify.com,2025-11-27,55315.26,12706.79,23711.87,10633.37,5949.86,1778.36,535.01,2025-11-27,trueprofit-dummy-04-20wp.myshopify.com
trueprofit-dummy-04-20wp.myshopify.com,2025-11-26,88363.39,22153.99,34844.64,19925.77,8346.99,2691.96,400.04,2025-11-26,trueprofit-dummy-04-20wp.myshopify.com
trueprofit-dummy-04-20wp.myshopify.com,2025-11-25,79036.61,17473.07,31652.8,17964.95,9068.63,2722.91,154.25,2025-11-25,trueprofit-dummy-04-20wp.myshopify.com
trueprofit-dummy-04-20wp.myshopify.com,2025-11-24,51560.02,9089.41,22986.67,10460.87,6147.4,1752.81,1122.86,2025-11-24,trueprofit-dummy-04-20wp.myshopify.com
trueprofit-dummy-04-20wp.myshopify.com,2025-11-23,61488.31,19164.27,22232.45,9819.96,6605.03,2055.04,1611.56,2025-11-23,trueprofit-dummy-04-20wp.myshopify.com
trueprofit-dummy-04-20wp.myshopify.com,2025-11-22,55511.7,10808.03,24834.9,10198.29,6634.19,1480.93,1555.37,2025-11-22,trueprofit-dummy-04-20wp.myshopify.com
trueprofit-dummy-04-20wp.myshopify.com,2025-11-21,58889.26,13966.89,21961.69,14606.43,5439.34,1834.39,1080.53,2025-11-21,trueprofit-dummy-04-20wp.myshopify.com
trueprofit-dummy-04-20wp.myshopify.com,2025-11-20,79932.35,21960.83,32495.27,15681.99,6887.2,2352.32,554.75,2025-11-20,trueprofit-dummy-04-20wp.myshopify.com
trueprofit-dummy-04-20wp.myshopify.com,2025-11-19,51373.63,14451.48,18777.79,10259.0,5776.53,1295.26,813.57,2025-11-19,trueprofit-dummy-04-20wp.myshopify.com
trueprofit-dummy-04-20wp.myshopify.com,2025-11-18,75183.26,14154.0,33780.08,16387.1,7560.98,2070.35,1230.77,2025-11-18,trueprofit-dummy-04-20wp.myshopify.com
trueprofit-dummy-04-20wp.myshopify.com,2025-11-17,89108.3,19943.82,35452.71,18315.8,10195.92,2922.09,2277.97,2025-11-17,trueprofit-dummy-04-20wp.myshopify.com
trueprofit-dummy-04-20wp.myshopify.com,2025-11-16,46207.82,13137.14,18515.0,7602.71,5243.42,1556.7,152.85,2025-11-16,trueprofit-dummy-04-20wp.myshopify.com
trueprofit-dummy-04-20wp.myshopify.com,2025-11-15,45397.16,15798.53,16064.62,7052.91,4104.62,1553.28,823.21,2025-11-15,trueprofit-dummy-04-20wp.myshopify.com
trueprofit-dummy-04-20wp.myshopify.com,2025-11-14,78074.75,20570.58,30926.98,16078.52,7659.81,2317.11,521.75,2025-11-14,trueprofit-dummy-04-20wp.myshopify.com
trueprofit-dummy-04-20wp.myshopify.com,2025-11-13,85054.68,18558.25,35305.37,19018.05,8460.17,2366.18,1346.66,2025-11-13,trueprofit-dummy-04-20wp.myshopify.com
trueprofit-dummy-04-20wp.myshopify.com,2025-11-12,57585.08,16635.83,23286.91,9023.48,5810.8,1465.9,1362.16,2025-11-12,trueprofit-dummy-04-20wp.myshopify.com
trueprofit-dummy-04-20wp.myshopify.com,2025-11-11,100057.84,26188.86,42851.89,15032.08,10881.47,2924.72,2178.83,2025-11-11,trueprofit-dummy-04-20wp.myshopify.com
trueprofit-dummy-04-20wp.myshopify.com,2025-11-10,74420.96,21626.8,29399.16,12623.18,7400.52,1942.31,1428.99,2025-11-10,trueprofit-dummy-04-20wp.myshopify.com
trueprofit-dummy-04-20wp.myshopify.com,2025-11-09,51843.48,16121.79,19457.73,8210.28,5197.18,1734.15,1122.35,2025-11-09,trueprofit-dummy-04-20wp.myshopify.com
trueprofit-dummy-04-20wp.myshopify.com,2025-11-08,65271.36,15807.66,25869.82,14645.56,6088.92,1858.12,1001.27,2025-11-08,trueprofit-dummy-04-20wp.myshopify.com
trueprofit-dummy-04-20wp.myshopify.com,2025-11-07,65532.57,19757.5,25468.99,11012.39,5249.61,2246.84,1797.24,2025-11-07,trueprofit-dummy-04-20wp.myshopify.com
trueprofit-dummy-04-20wp.myshopify.com,2025-11-06,70802.11,15088.78,31056.85,12667.55,8196.29,1846.62,1946.02,2025-11-06,trueprofit-dummy-04-20wp.myshopify.com
trueprofit-dummy-04-20wp.myshopify.com,2025-11-05,65362.98,22257.65,24578.95,9887.59,5751.17,2205.9,681.71,2025-11-05,trueprofit-dummy-04-20wp.myshopify.com
trueprofit-dummy-04-20wp.myshopify.com,2025-11-04,56185.53,14762.47,20191.87,13919.92,5016.26,1744.58,550.44,2025-11-04,trueprofit-dummy-04-20wp.myshopify.com
trueprofit-dummy-04-20wp.myshopify.com,2025-11-03,67468.84,14172.11,29335.78,13396.38,7255.22,1924.19,1385.17,2025-11-03,trueprofit-dummy-04-20wp.myshopify.com
trueprofit-dummy-04-20wp.myshopify.com,2025-11-02,49740.25,11363.8,20388.07,11580.65,4307.61,1308.71,791.4,2025-11-02,trueprofit-dummy-04-20wp.myshopify.com
trueprofit-dummy-04-20wp.myshopify.com,2025-11-01,61060.36,15888.84,21993.95,12748.63,7174.02,1789.14,1465.79,2025-11-01,trueprofit-dummy-04-20wp.myshopify.com
trueprofit-dummy-04-20wp.myshopify.com,2025-10-31,51739.03,13466.53,22921.21,8763.42,4588.15,1369.04,630.68,2025-10-31,trueprofit-dummy-04-20wp.myshopify.com
trueprofit-dummy-04-20wp.myshopify.com,2025-10-30,56984.23,14926.1,24703.55,9105.7,5843.06,1685.19,720.64,2025-10-30,trueprofit-dummy-04-20wp.myshopify.com
trueprofit-dummy-04-20wp.myshopify.com,2025-10-29,51120.55,13190.84,20544.53,9380.26,4961.37,1719.3,1324.26,2025-10-29,trueprofit-dummy-04-20wp.myshopify.com
trueprofit-dummy-04-20wp.myshopify.com,2025-10-28,34499.51,10292.44,13350.52,6114.47,3104.03,1132.22,505.84,2025-10-28,trueprofit-dummy-04-20wp.myshopify.com
trueprofit-dummy-04-20wp.myshopify.com,2025-10-27,45919.35,12119.86,16739.14,9281.14,5398.24,1374.3,1006.67,2025-10-27,trueprofit-dummy-04-20wp.myshopify.com
trueprofit-dummy-04-20wp.myshopify.com,2025-10-26,27841.19,7458.29,11920.11,4741.46,2795.29,713.85,212.2,2025-10-26,trueprofit-dummy-04-20wp.myshopify.com
trueprofit-dummy-04-20wp.myshopify.com,2025-10-25,33928.56,9990.44,12465.35,6715.5,3204.68,925.11,627.48,2025-10-25,trueprofit-dummy-04-20wp.myshopify.com
trueprofit-dummy-04-20wp.myshopify.com,2025-10-24,52976.42,12112.6,23022.55,10593.15,5475.79,1510.72,261.61,2025-10-24,trueprofit-dummy-04-20wp.myshopify.com
trueprofit-dummy-05-jar6.myshopify.com,2026-01-21,67678.17,21700.61,24544.51,12886.68,6255.45,2265.98,24.95,2026-01-21,trueprofit-dummy-05-jar6.myshopify.com
trueprofit-dummy-05-jar6.myshopify.com,2026-01-20,98743.4,25670.4,37329.19,21888.76,8772.03,2839.81,2243.2,2026-01-20,trueprofit-dummy-05-jar6.myshopify.com
trueprofit-dummy-05-jar6.myshopify.com,2026-01-19,60921.95,16303.98,22534.55,13992.85,5278.84,1904.22,907.52,2026-01-19,trueprofit-dummy-05-jar6.myshopify.com
trueprofit-dummy-05-jar6.myshopify.com,2026-01-18,51261.97,15825.0,20108.67,8191.23,4239.69,1535.61,1361.77,2026-01-18,trueprofit-dummy-05-jar6.myshopify.com
trueprofit-dummy-05-jar6.myshopify.com,2026-01-17,45243.1,10480.02,17728.11,10586.09,3984.52,1335.11,1129.24,2026-01-17,trueprofit-dummy-05-jar6.myshopify.com
trueprofit-dummy-05-jar6.myshopify.com,2026-01-16,58092.02,13635.18,24282.83,11622.62,6492.89,1784.3,274.19,2026-01-16,trueprofit-dummy-05-jar6.myshopify.com
trueprofit-dummy-05-jar6.myshopify.com,2026-01-15,74585.23,19750.62,31133.9,12811.99,7082.92,1921.98,1883.82,2026-01-15,trueprofit-dummy-05-jar6.myshopify.com
trueprofit-dummy-05-jar6.myshopify.com,2026-01-14,56134.01,11274.4,24984.15,11367.14,5568.5,1827.66,1112.17,2026-01-14,trueprofit-dummy-05-jar6.myshopify.com
trueprofit-dummy-05-jar6.myshopify.com,2026-01-13,88463.82,20589.23,37433.22,14900.41,10385.27,3074.97,2080.73,2026-01-13,trueprofit-dummy-05-jar6.myshopify.com
trueprofit-dummy-05-jar6.myshopify.com,2026-01-12,99420.74,32503.73,39377.04,15325.46,8377.76,2567.43,1269.33,2026-01-12,trueprofit-dummy-05-jar6.myshopify.com
trueprofit-dummy-05-jar6.myshopify.com,2026-01-11,71049.25,15575.43,27929.11,16324.98,7804.76,2299.28,1115.69,2026-01-11,trueprofit-dummy-05-jar6.myshopify.com
trueprofit-dummy-05-jar6.myshopify.com,2026-01-10,51455.41,15173.76,21249.03,8902.3,4258.58,1715.02,156.72,2026-01-10,trueprofit-dummy-05-jar6.myshopify.com
trueprofit-dummy-05-jar6.myshopify.com,2026-01-09,84145.94,27820.26,30946.82,13477.2,8684.24,2108.98,1108.44,2026-01-09,trueprofit-dummy-05-jar6.myshopify.com
trueprofit-dummy-05-jar6.myshopify.com,2026-01-08,86623.71,15238.28,38030.35,21255.79,8623.81,2757.26,718.23,2026-01-08,trueprofit-dummy-05-jar6.myshopify.com
trueprofit-dummy-05-jar6.myshopify.com,2026-01-07,79976.78,22430.76,28455.67,15888.36,8569.69,2365.09,2267.21,2026-01-07,trueprofit-dummy-05-jar6.myshopify.com
trueprofit-dummy-05-jar6.myshopify.com,2026-01-06,63765.64,15243.53,25559.68,12875.71,6201.45,2063.26,1822.01,2026-01-06,trueprofit-dummy-05-jar6.myshopify.com
trueprofit-dummy-05-jar6.myshopify.com,2026-01-05,59805.95,17173.5,21026.01,13955.17,5938.31,1653.07,59.89,2026-01-05,trueprofit-dummy-05-jar6.myshopify.com
trueprofit-dummy-05-jar6.myshopify.com,2026-01-04,69922.09,12837.29,27433.28,17376.1,8311.83,2065.34,1898.26,2026-01-04,trueprofit-dummy-05-jar6.myshopify.com
trueprofit-dummy-05-jar6.myshopify.com,2026-01-03,56948.0,11403.31,25228.29,11087.19,6594.05,1778.85,856.31,2026-01-03,trueprofit-dummy-05-jar6.myshopify.com
trueprofit-dummy-05-jar6.myshopify.com,2026-01-02,68999.4,11952.03,30547.87,15465.72,8149.83,2147.96,735.98,2026-01-02,trueprofit-dummy-05-jar6.myshopify.com
trueprofit-dummy-05-jar6.myshopify.com,2026-01-01,61801.93,12486.04,27354.39,12181.26,7212.47,1563.55,1004.23,2026-01-01,trueprofit-dummy-05-jar6.myshopify.com
trueprofit-dummy-05-jar6.myshopify.com,2025-12-31,130099.16,33857.26,46834.73,31032.59,10598.97,4032.57,3743.03,2025-12-31,trueprofit-dummy-05-jar6.myshopify.com
trueprofit-dummy-05-jar6.myshopify.com,2025-12-30,89242.8,18960.46,39202.25,19057.11,9552.17,2368.73,102.08,2025-12-30,trueprofit-dummy-05-jar6.myshopify.com
trueprofit-dummy-05-jar6.myshopify.com,2025-12-29,110631.8,37411.76,39723.94,19410.79,10242.86,2793.64,1048.81,2025-12-29,trueprofit-dummy-05-jar6.myshopify.com
trueprofit-dummy-05-jar6.myshopify.com,2025-12-28,104661.78,26226.91,45696.96,17408.93,10594.64,3154.16,1580.18,2025-12-28,trueprofit-dummy-05-jar6.myshopify.com
trueprofit-dummy-05-jar6.myshopify.com,2025-12-27,85900.77,20559.86,34448.14,18313.87,8483.44,2377.5,1717.96,2025-12-27,trueprofit-dummy-05-jar6.myshopify.com
trueprofit-dummy-05-jar6.myshopify.com,2025-12-26,130241.87,37294.46,51088.61,24243.34,12948.68,3828.16,838.61,2025-12-26,trueprofit-dummy-05-jar6.myshopify.com
trueprofit-dummy-05-jar6.myshopify.com,2025-12-25,110881.89,23340.29,49869.79,19180.97,12988.03,2866.0,2636.81,2025-12-25,trueprofit-dummy-05-jar6.myshopify.com
trueprofit-dummy-05-jar6.myshopify.com,2025-12-24,129481.21,37456.55,48677.65,24357.48,13166.41,4146.57,1676.55,2025-12-24,trueprofit-dummy-05-jar6.myshopify.com
trueprofit-dummy-05-jar6.myshopify.com,2025-12-23,119960.78,31405.27,50089.42,19026.19,13029.78,3466.68,2943.44,2025-12-23,trueprofit-dummy-05-jar6.myshopify.com
trueprofit-dummy-05-jar6.myshopify.com,2025-12-22,123352.53,33341.68,45648.89,28310.63,11636.36,3315.67,1099.29,2025-12-22,trueprofit-dummy-05-jar6.myshopify.com
trueprofit-dummy-05-jar6.myshopify.com,2025-12-21,93511.58,25497.32,38531.22,14304.53,9783.67,3187.57,2207.27,2025-12-21,trueprofit-dummy-05-jar6.myshopify.com
trueprofit-dummy-05-jar6.myshopify.com,2025-12-20,111374.56,30988.87,41599.81,24411.41,10805.41,2975.42,593.64,2025-12-20,trueprofit-dummy-05-jar6.myshopify.com
trueprofit-dummy-05-jar6.myshopify.com,2025-12-19,141788.3,34794.84,63456.0,22318.99,14763.86,3745.39,2709.21,2025-12-19,trueprofit-dummy-05-jar6.myshopify.com
trueprofit-dummy-05-jar6.myshopify.com,2025-12-18,103700.15,24504.6,44071.66,22709.39,9082.64,3039.33,292.53,2025-12-18,trueprofit-dummy-05-jar6.myshopify.com
trueprofit-dummy-05-jar6.myshopify.com,2025-12-17,146690.73,31836.34,65827.93,25528.06,17390.25,3832.88,2275.27,2025-12-17,trueprofit-dummy-05-jar6.myshopify.com
trueprofit-dummy-05-jar6.myshopify.com,2025-12-16,116441.88,25548.51,49004.72,27291.83,10445.72,3293.3,857.8,2025-12-16,trueprofit-dummy-05-jar6.myshopify.com
trueprofit-dummy-05-jar6.myshopify.com,2025-12-15,108660.96,23933.66,43458.91,23571.32,12077.39,3776.52,1843.16,2025-12-15,trueprofit-dummy-05-jar6.myshopify.com
trueprofit-dummy-05-jar6.myshopify.com,2025-12-14,125166.14,24696.01,51884.38,31164.61,10999.6,3884.78,2536.76,2025-12-14,trueprofit-dummy-05-jar6.myshopify.com
trueprofit-dummy-05-jar6.myshopify.com,2025-12-13,86329.65,25971.06,31028.86,15488.4,8817.66,2481.02,2542.65,2025-12-13,trueprofit-dummy-05-jar6.myshopify.com
trueprofit-dummy-05-jar6.myshopify.com,2025-12-12,108398.47,30883.4,40453.03,21664.92,9305.08,3299.31,2792.74,2025-12-12,trueprofit-dummy-05-jar6.myshopify.com
trueprofit-dummy-05-jar6.myshopify.com,2025-12-11,206281.31,49624.61,81704.41,45594.86,20249.83,5783.34,3324.27,2025-12-11,trueprofit-dummy-05-jar6.myshopify.com
trueprofit-dummy-05-jar6.myshopify.com,2025-12-10,115652.29,33285.19,46963.41,19247.65,12043.92,3916.78,195.34,2025-12-10,trueprofit-dummy-05-jar6.myshopify.com
trueprofit-dummy-05-jar6.myshopify.com,2025-12-09,132262.17,28112.92,52722.7,30923.5,12283.32,4310.27,3909.45,2025-12-09,trueprofit-dummy-05-jar6.myshopify.com
trueprofit-dummy-05-jar6.myshopify.com,2025-12-08,92760.28,25084.68,39154.29,15585.5,9476.94,2685.73,773.14,2025-12-08,trueprofit-dummy-05-jar6.myshopify.com
trueprofit-dummy-05-jar6.myshopify.com,2025-12-07,121171.73,30929.87,45403.84,29902.37,9709.76,4123.07,1102.81,2025-12-07,trueprofit-dummy-05-jar6.myshopify.com
trueprofit-dummy-05-jar6.myshopify.com,2025-12-06,84037.34,15522.92,35844.35,20465.46,8474.95,2112.98,1616.68,2025-12-06,trueprofit-dummy-05-jar6.myshopify.com
trueprofit-dummy-05-jar6.myshopify.com,2025-12-05,114050.46,38061.02,42893.1,18675.39,10488.99,3840.13,91.83,2025-12-05,trueprofit-dummy-05-jar6.myshopify.com
trueprofit-dummy-05-jar6.myshopify.com,2025-12-04,82118.68,26624.51,33669.81,12496.46,6848.19,2194.52,285.18,2025-12-04,trueprofit-dummy-05-jar6.myshopify.com
trueprofit-dummy-05-jar6.myshopify.com,2025-12-03,156094.01,46777.13,55110.5,33858.38,12499.6,5327.52,2520.88,2025-12-03,trueprofit-dummy-05-jar6.myshopify.com
trueprofit-dummy-05-jar6.myshopify.com,2025-12-02,99639.66,21066.46,42750.59,22197.58,9902.77,3170.6,551.66,2025-12-02,trueprofit-dummy-05-jar6.myshopify.com
trueprofit-dummy-05-jar6.myshopify.com,2025-12-01,98932.62,25945.2,40460.26,19587.79,8926.96,3352.92,659.49,2025-12-01,trueprofit-dummy-05-jar6.myshopify.com
trueprofit-dummy-05-jar6.myshopify.com,2025-11-30,119511.26,41429.66,43913.4,19533.5,10193.2,3998.51,442.99,2025-11-30,trueprofit-dummy-05-jar6.myshopify.com
trueprofit-dummy-05-jar6.myshopify.com,2025-11-29,97386.64,27750.86,35642.29,22283.25,7874.55,3137.71,697.98,2025-11-29,trueprofit-dummy-05-jar6.myshopify.com
trueprofit-dummy-05-jar6.myshopify.com,2025-11-28,155963.28,28515.46,65018.18,36709.43,17517.23,4655.08,3547.89,2025-11-28,trueprofit-dummy-05-jar6.myshopify.com
trueprofit-dummy-05-jar6.myshopify.com,2025-11-27,122283.96,28382.17,47178.92,26539.61,14401.62,3806.69,1974.95,2025-11-27,trueprofit-dummy-05-jar6.myshopify.com
trueprofit-dummy-05-jar6.myshopify.com,2025-11-26,128720.64,35373.8,50548.99,23985.21,13878.19,4236.15,698.29,2025-11-26,trueprofit-dummy-05-jar6.myshopify.com
trueprofit-dummy-05-jar6.myshopify.com,2025-11-25,150812.15,47607.07,56070.45,25621.24,12765.1,5210.05,3538.23,2025-11-25,trueprofit-dummy-05-jar6.myshopify.com
trueprofit-dummy-05-jar6.myshopify.com,2025-11-24,122174.61,33335.64,47304.7,23461.88,12638.21,3964.25,1469.93,2025-11-24,trueprofit-dummy-05-jar6.myshopify.com
trueprofit-dummy-05-jar6.myshopify.com,2025-11-23,107745.91,25395.65,44126.83,20536.91,10974.76,3480.85,3230.91,2025-11-23,trueprofit-dummy-05-jar6.myshopify.com
trueprofit-dummy-05-jar6.myshopify.com,2025-11-22,137430.71,36838.99,49396.83,32107.38,13155.69,3976.78,1955.04,2025-11-22,trueprofit-dummy-05-jar6.myshopify.com
trueprofit-dummy-05-jar6.myshopify.com,2025-11-21,164914.72,47462.32,58030.83,36378.08,14847.47,4925.84,3270.18,2025-11-21,trueprofit-dummy-05-jar6.myshopify.com
trueprofit-dummy-05-jar6.myshopify.com,2025-11-20,119902.79,36515.67,48008.15,20634.56,10066.15,3603.94,1074.33,2025-11-20,trueprofit-dummy-05-jar6.myshopify.com
trueprofit-dummy-05-jar6.myshopify.com,2025-11-19,107490.09,32148.22,43211.51,16415.66,9906.7,2856.62,2951.38,2025-11-19,trueprofit-dummy-05-jar6.myshopify.com
trueprofit-dummy-05-jar6.myshopify.com,2025-11-18,137729.86,44545.25,48441.21,22716.1,15282.37,4613.0,2131.93,2025-11-18,trueprofit-dummy-05-jar6.myshopify.com
trueprofit-dummy-05-jar6.myshopify.com,2025-11-17,131759.55,37674.47,47626.43,29756.7,10562.77,3346.61,2792.58,2025-11-17,trueprofit-dummy-05-jar6.myshopify.com
trueprofit-dummy-05-jar6.myshopify.com,2025-11-16,107230.5,32772.27,38177.96,22745.9,10217.64,3272.49,44.24,2025-11-16,trueprofit-dummy-05-jar6.myshopify.com
trueprofit-dummy-05-jar6.myshopify.com,2025-11-15,139768.26,34885.6,53656.76,30943.04,13695.18,4556.7,2030.99,2025-11-15,trueprofit-dummy-05-jar6.myshopify.com
trueprofit-dummy-05-jar6.myshopify.com,2025-11-14,127990.98,25127.19,56173.68,31534.7,10596.1,3539.24,1020.07,2025-11-14,trueprofit-dummy-05-jar6.myshopify.com
trueprofit-dummy-05-jar6.myshopify.com,2025-11-13,129559.69,31715.86,51616.22,28356.63,11386.5,3528.03,2956.45,2025-11-13,trueprofit-dummy-05-jar6.myshopify.com
trueprofit-dummy-05-jar6.myshopify.com,2025-11-12,147572.91,35326.19,55905.66,33654.31,16881.88,4046.88,1757.98,2025-11-12,trueprofit-dummy-05-jar6.myshopify.com
trueprofit-dummy-05-jar6.myshopify.com,2025-11-11,185085.45,45815.52,69864.74,38117.59,21081.5,5538.14,4667.96,2025-11-11,trueprofit-dummy-05-jar6.myshopify.com
trueprofit-dummy-05-jar6.myshopify.com,2025-11-10,124515.28,37900.24,48122.78,22706.3,11668.4,3558.65,558.91,2025-11-10,trueprofit-dummy-05-jar6.myshopify.com
trueprofit-dummy-05-jar6.myshopify.com,2025-11-09,130806.08,27777.44,53585.84,31378.27,12736.42,4547.54,780.58,2025-11-09,trueprofit-dummy-05-jar6.myshopify.com
trueprofit-dummy-05-jar6.myshopify.com,2025-11-08,96473.85,16185.91,43274.23,21862.37,11231.38,2580.81,1339.15,2025-11-08,trueprofit-dummy-05-jar6.myshopify.com
trueprofit-dummy-05-jar6.myshopify.com,2025-11-07,140029.06,40603.56,49026.6,32106.92,11987.77,3804.21,2499.99,2025-11-07,trueprofit-dummy-05-jar6.myshopify.com
trueprofit-dummy-05-jar6.myshopify.com,2025-11-06,108228.57,25267.59,43360.23,24492.62,10921.54,3663.82,522.77,2025-11-06,trueprofit-dummy-05-jar6.myshopify.com
